user_id,product_id,view_duration_seconds,pages_visited,clicked_add_to_cart,purchased
603,23,295,2,1,0
349,25,11,1,0,0
334,45,296,8,1,1
987,37,147,7,1,0
555,16,199,6,0,0
406,23,227,2,1,0
391,2,151,7,0,0
182,11,63,9,1,0
412,46,187,11,0,1
409,30,13,5,0,0
57,2,220,12,1,1
914,22,78,14,1,0
856,30,275,8,1,0
956,35,275,15,1,1
176,10,110,3,0,0
640,27,263,2,0,0
169,17,86,4,0,0
592,36,99,3,1,1
528,11,240,13,1,0
664,50,254,15,1,1
172,35,241,7,1,0
934,31,260,6,0,0
32,33,162,10,0,0
307,20,175,6,0,0
885,37,224,2,1,0
91,23,68,9,0,0
209,1,106,14,1,1
977,35,93,15,0,0
876,40,33,3,0,0
870,34,185,14,1,1
831,28,17,13,0,0
233,42,258,8,1,0
750,19,231,7,0,0
822,14,71,13,0,0
817,1,24,15,1,0
612,46,147,1,1,1
662,49,291,4,0,0
765,46,172,11,0,0
507,10,28,14,1,1
364,14,270,2,0,0
675,20,210,2,0,0
636,36,243,2,0,0
257,30,73,2,0,0
776,7,15,12,0,1
724,32,128,6,0,0
424,16,58,1,0,0
946,23,129,14,1,1
138,33,266,10,1,1
115,33,241,3,1,0
125,9,162,4,0,0
254,19,257,12,1,1
84,37,124,13,1,0
485,29,52,5,0,0
846,15,279,6,1,1
743,17,64,12,1,0
117,22,19,7,0,0
475,43,222,5,0,0
737,26,182,10,0,0
456,24,183,2,0,0
661,14,48,3,0,0
772,8,174,2,0,0
433,36,111,3,0,1
40,49,177,1,0,0
889,34,260,11,1,1
320,44,160,10,1,0
127,20,292,8,0,0
620,49,65,10,0,0
391,25,165,3,0,0
569,25,38,7,0,0
665,7,133,15,1,0
962,28,222,11,1,1
829,50,75,7,0,0
188,2,16,9,0,0
283,12,113,11,0,0
374,33,160,12,1,1
885,22,75,13,0,0
240,7,162,4,0,0
870,36,135,1,1,0
125,5,241,4,1,0
766,21,205,4,1,0
475,22,217,9,1,1
220,36,214,7,1,1
601,31,93,6,0,0
962,35,176,9,1,1
667,32,81,13,1,0
104,6,177,10,0,0
569,36,34,8,0,0
135,43,202,10,0,0
925,16,275,8,1,0
789,40,129,6,0,0
747,11,5,10,1,1
334,7,226,5,1,0
820,18,265,6,0,0
537,26,20,4,0,0
947,44,270,12,1,1
452,8,157,15,1,1
25,50,271,12,1,1
917,8,225,15,1,0
616,37,239,14,1,1
804,33,149,13,0,0
282,27,63,1,0,0
558,42,144,13,1,1
422,39,26,11,0,0
60,18,124,11,0,0
352,22,55,1,0,0
240,2,141,3,1,1
83,8,245,7,1,1
841,50,289,6,1,1
913,50,186,7,1,0
134,23,250,15,1,1
512,24,260,12,0,0
936,46,244,6,1,1
356,13,215,2,1,0
472,19,101,5,0,1
424,5,23,13,1,0
391,12,239,10,0,0
371,20,158,13,1,0
183,22,134,13,1,1
55,46,67,10,1,1
740,6,18,10,0,0
99,28,164,1,0,0
45,30,83,14,1,0
650,9,152,11,1,1
861,46,111,12,1,1
138,39,150,11,0,0
117,47,117,6,0,0
246,18,138,15,1,1
277,41,133,9,1,1
778,7,29,4,0,0
791,28,137,13,1,1
479,35,272,2,1,0
977,12,134,9,0,0
810,47,233,13,1,0
290,35,113,5,0,0
102,16,235,13,1,1
757,17,191,2,0,0
292,30,8,9,1,0
93,25,252,12,1,1
49,41,77,1,0,0
465,19,102,10,1,0
337,7,117,10,0,0
985,40,214,10,1,0
456,35,65,6,0,0
909,12,288,5,0,0
510,21,208,7,0,0
699,29,270,10,1,1
594,41,194,11,1,0
164,34,175,13,0,0
36,45,160,1,1,1
187,13,178,7,1,1
211,22,218,5,1,1
403,23,147,14,1,0
145,11,203,12,1,1
173,41,271,6,0,0
948,32,279,4,1,0
141,6,76,12,0,0
617,45,19,14,1,0
813,8,152,15,1,0
900,11,37,5,0,0
974,18,262,4,1,1
630,10,41,10,0,0
327,16,101,12,0,0
923,30,174,6,0,0
491,48,179,6,1,0
145,15,193,11,1,0
913,8,185,6,1,1
667,41,50,10,1,1
472,15,76,14,1,0
649,49,145,4,0,0
157,31,112,4,0,0
652,12,77,12,0,0
49,21,163,11,1,0
43,26,262,4,1,0
902,39,297,4,0,0
894,14,112,1,1,0
302,6,138,14,0,0
492,11,62,9,0,0
912,17,156,14,1,0
813,8,285,13,1,1
834,5,130,15,1,1
701,39,204,15,1,1
286,9,82,12,1,0
683,30,247,14,0,0
656,37,133,3,0,0
517,48,236,5,0,0
661,27,122,8,0,0
770,28,175,2,1,0
652,47,263,9,1,1
403,26,296,14,1,1
789,11,46,8,0,0
245,42,289,5,1,1
810,36,73,6,0,0
197,1,221,8,1,0
753,20,268,14,1,1
482,37,188,3,0,0
153,24,205,11,1,1
106,3,297,8,1,0
946,30,239,14,0,0
466,17,59,11,1,0
83,25,75,15,0,0
418,43,107,9,1,0
18,33,286,4,0,0
455,10,196,7,0,0
861,38,259,15,1,1
577,38,23,5,0,0
127,41,267,10,1,1
663,28,262,13,1,0
802,35,11,1,0,0
935,16,80,5,1,0
363,39,167,12,1,1
111,2,115,4,0,0
609,31,23,10,1,1
913,19,151,2,0,0
643,35,292,10,1,1
647,43,147,10,0,0
339,1,272,13,0,0
402,29,63,12,1,0
478,34,185,1,1,0
5,41,98,8,0,1
259,15,5,13,0,0
120,49,225,13,1,1
855,39,37,3,0,0
566,44,166,2,0,0
593,33,105,1,0,0
831,41,106,12,1,0
793,14,110,11,0,0
478,24,142,15,1,0
653,22,84,4,0,0
949,35,135,15,1,0
596,28,190,7,0,0
568,37,142,9,0,0
544,28,106,12,0,1
261,47,142,9,1,0
17,41,36,4,0,0
472,8,40,10,1,0
915,37,39,10,0,0
54,40,217,5,0,0
704,16,180,4,1,1
839,46,80,14,1,0
6,24,55,7,1,0
167,23,199,12,0,0
614,44,36,15,1,1
363,26,267,14,0,0
3,38,103,5,0,0
331,26,179,4,1,0
524,20,94,15,0,0
758,10,13,6,1,0
301,21,108,6,0,0
509,42,50,5,1,0
372,38,72,9,0,0
902,19,279,14,1,1
460,1,109,5,0,0
914,34,235,2,0,0
915,26,9,10,0,0
615,19,189,6,0,0
670,4,290,2,1,0
469,11,242,10,1,1
605,21,277,12,1,1
245,38,252,15,1,1
160,36,157,3,1,0
96,44,218,11,1,1
415,37,20,7,1,0
288,48,55,6,0,0
374,12,290,11,1,0
467,40,116,5,0,0
818,7,226,7,0,0
6,33,268,10,1,1
146,8,40,4,0,0
169,4,31,2,0,0
166,39,227,6,1,0
496,31,45,4,0,0
402,45,202,15,1,0
50,25,235,3,0,0
427,39,279,4,0,0
333,29,143,12,0,0
137,13,174,10,1,1
385,24,104,14,1,0
366,50,63,15,0,0
2,15,167,4,1,1
479,30,181,8,0,0
576,12,41,12,1,0
954,2,169,11,0,0
633,40,97,11,0,0
575,34,60,4,0,0
911,23,240,6,0,0
467,39,95,13,1,1
615,50,127,10,1,0
55,39,223,5,0,0
477,6,265,10,1,1
733,23,213,5,1,0
284,38,25,3,0,0
316,4,244,11,1,1
115,48,237,14,1,0
504,50,261,5,0,0
856,43,263,2,0,1
191,46,261,9,0,1
983,41,298,8,1,1
199,10,294,1,1,1
46,3,93,3,0,0
551,14,163,13,1,0
383,46,292,10,1,1
227,29,262,1,1,0
298,13,19,6,0,0
609,27,159,3,0,1
448,33,292,1,0,0
508,18,133,5,0,0
960,47,63,14,1,0
564,20,32,12,1,0
409,49,197,9,1,0
497,37,83,1,0,0
66,6,194,9,0,0
132,46,7,10,1,1
299,24,141,15,1,1
293,30,89,2,0,0
118,21,230,9,0,0
162,47,113,4,0,0
656,1,223,6,1,0
660,4,30,14,0,0
1000,25,61,10,1,0
129,26,186,15,1,0
926,19,110,14,1,0
434,12,280,2,0,0
389,50,287,10,1,1
939,20,210,4,1,1
851,23,231,9,1,1
507,39,93,10,1,0
459,37,243,5,0,0
818,24,155,12,1,1
732,17,283,2,1,1
206,32,95,9,1,0
947,18,38,12,0,0
85,39,200,12,1,1
560,40,170,8,0,0
974,20,221,2,0,0
764,32,154,9,1,0
340,11,136,9,1,1
793,26,129,11,1,1
927,37,154,1,1,0
782,47,38,2,0,0
533,17,271,14,0,0
386,21,5,1,0,0
248,37,107,15,1,1
222,31,221,2,0,0
466,9,238,15,1,1
287,37,284,5,0,0
502,2,88,12,0,0
412,27,263,13,1,1
936,4,208,4,1,0
497,16,53,2,0,0
815,13,78,8,1,0
382,22,144,6,1,1
106,43,285,12,0,0
990,14,196,13,1,0
257,46,175,8,1,0
604,9,61,9,0,0
244,33,90,6,0,0
322,23,16,10,0,0
484,19,106,8,1,0
663,36,27,3,0,0
170,20,45,8,0,0
48,10,155,12,1,0
307,24,166,8,0,0
797,12,229,13,1,1
977,12,121,14,1,0
533,15,189,11,0,0
472,48,19,6,1,1
679,39,95,6,0,0
759,41,245,1,0,0
501,15,298,15,1,0
357,20,216,11,1,1
2,14,66,2,1,0
463,21,265,5,1,0
914,27,211,15,1,0
799,28,274,12,0,0
596,17,297,12,1,0
921,36,99,15,1,0
288,23,200,14,1,1
923,14,116,9,1,0
106,32,162,5,1,1
878,3,66,14,1,0
699,5,255,15,1,1
276,9,211,10,0,0
619,15,252,2,1,0
783,18,141,4,0,1
142,1,167,11,0,0
674,50,204,8,1,1
96,42,233,9,0,0
827,17,213,3,1,0
667,39,51,13,1,0
780,1,131,2,1,1
829,37,73,12,0,0
35,28,222,4,1,0
94,41,171,1,0,0
906,18,150,13,1,1
322,32,216,4,0,0
483,15,54,10,0,0
188,17,160,8,0,0
389,13,244,10,1,0
60,24,81,15,0,0
796,10,16,5,0,0
343,38,44,13,0,0
702,8,264,14,1,1
755,37,48,13,1,1
92,31,46,9,1,0
451,24,261,7,0,1
790,26,114,7,0,0
254,4,76,7,0,0
854,43,161,11,1,0
951,41,166,15,1,1
651,44,51,6,1,0
448,13,232,11,0,0
831,36,118,9,0,0
928,15,254,14,1,0
499,43,158,9,0,0
225,12,97,7,0,0
825,39,19,10,0,0
82,5,284,12,1,1
773,3,60,4,1,0
688,47,146,12,1,1
253,13,234,12,1,1
60,43,99,13,0,1
557,3,182,3,0,0
227,14,65,11,1,1
146,3,31,3,0,0
173,34,258,5,1,1
747,35,128,12,1,1
23,10,101,15,1,1
333,35,130,1,1,0
511,32,274,14,1,0
288,40,23,10,0,0
502,27,179,6,1,0
176,6,48,11,1,0
461,6,218,4,1,0
587,25,43,11,0,0
782,29,151,11,0,0
377,35,81,9,1,1
394,40,50,15,1,1
732,22,148,5,1,1
668,15,73,10,1,0
362,49,216,11,1,0
997,9,146,14,1,0
101,16,142,4,1,0
690,7,150,7,1,0
158,16,181,1,0,0
854,36,293,11,0,0
310,48,237,10,1,0
8,39,264,11,1,0
88,14,203,12,1,1
568,13,9,4,0,0
197,36,83,10,1,1
418,25,272,6,0,0
834,40,117,10,0,0
560,40,226,7,0,0
35,24,172,11,0,0
95,28,209,5,0,0
769,20,233,1,0,0
390,39,50,15,0,0
908,13,150,12,1,1
453,31,158,11,0,1
198,38,261,9,1,0
90,22,243,11,1,0
224,2,32,4,0,0
279,27,247,15,1,0
540,42,35,10,1,0
640,41,273,6,1,0
496,45,127,4,0,0
119,14,12,12,1,1
272,27,113,8,0,0
640,1,173,7,0,0
810,12,253,15,1,1
339,49,150,10,1,0
783,44,234,5,0,0
23,30,247,13,0,0
339,4,163,6,1,0
28,33,168,15,1,1
212,43,201,14,1,1
478,16,60,5,0,0
372,21,282,11,1,1
753,45,131,7,1,0
217,40,286,3,1,0
664,25,256,12,1,1
297,7,37,5,0,0
123,37,255,14,1,0
488,9,6,14,0,0
876,8,11,14,1,0
70,18,133,1,0,0
645,10,77,12,1,1
827,34,116,10,1,0
224,45,230,2,0,0
718,21,161,3,1,1
60,6,197,2,0,0
239,48,191,12,1,0
280,25,116,12,0,0
636,43,209,14,1,1
980,23,294,10,1,1
280,31,237,11,1,0
758,41,166,3,0,0
755,28,254,9,0,0
155,9,288,3,0,0
871,38,58,8,0,0
130,47,47,12,1,0
309,25,197,6,0,0
727,18,111,12,1,0
764,35,142,5,0,0
654,45,178,6,0,0
987,41,291,13,1,1
794,2,177,8,1,1
18,46,7,15,1,1
2,28,6,1,0,0
982,40,83,14,1,0
365,38,212,1,0,0
982,3,27,5,1,0
282,17,283,5,0,0
171,1,185,11,1,1
238,49,52,8,0,0
552,14,171,10,1,0
718,28,222,13,1,1
654,35,78,3,0,0
22,17,200,7,1,0
519,17,33,4,0,0
284,14,120,8,1,1
285,3,108,9,1,1
702,11,181,9,1,0
679,36,260,2,0,0
996,23,196,11,1,0
780,30,285,9,1,1
364,21,231,5,1,0
605,32,26,14,0,0
144,43,65,2,0,1
844,24,116,12,1,1
368,35,185,12,0,0
667,27,287,10,0,1
209,48,175,1,1,1
503,20,138,10,1,0
501,33,26,4,0,0
54,1,151,5,0,0
638,29,152,5,1,1
851,8,167,1,0,0
890,37,140,3,0,0
107,8,270,2,1,0
524,50,57,3,0,0
977,47,53,5,0,0
177,31,216,2,0,0
748,14,136,6,1,0
622,49,212,1,1,0
171,5,242,14,0,0
382,16,47,14,0,0
555,13,260,8,1,0
885,8,96,6,0,0
83,11,78,7,1,0
666,29,126,6,1,0
189,49,218,5,0,0
159,8,122,15,1,0
198,23,230,2,1,0
150,35,5,3,0,0
80,6,285,3,0,0
38,33,97,15,0,0
891,34,113,14,1,0
973,21,224,6,0,0
354,42,189,9,1,1
743,6,28,12,0,0
290,41,83,7,0,0
183,32,245,10,1,0
481,50,24,13,0,0
236,46,153,11,0,0
42,39,171,6,0,0
288,28,173,5,1,0
841,30,248,13,1,1
778,16,37,5,0,0
220,32,205,8,0,0
476,37,253,4,0,0
695,14,174,8,1,1
352,46,205,12,1,0
652,3,139,9,1,1
554,28,206,8,1,0
400,6,278,13,1,0
328,45,48,15,1,0
430,35,74,4,1,1
444,12,45,2,0,0
562,2,113,2,0,0
215,28,99,15,0,0
302,7,44,7,0,0
132,28,290,6,1,1
898,24,179,11,1,1
768,25,296,11,1,1
584,13,218,11,0,1
324,21,108,2,0,0
847,29,172,15,0,0
513,42,203,5,1,1
682,47,38,7,0,1
984,28,109,10,1,0
310,47,223,10,1,1
60,49,225,12,1,1
869,2,79,10,0,0
451,49,219,2,0,0
600,46,216,14,1,0
702,12,102,9,0,0
699,25,295,13,1,1
79,38,81,11,0,1
646,49,61,2,0,0
670,1,160,11,0,1
893,13,32,8,0,0
712,37,150,12,1,0
605,1,277,4,1,1
45,11,263,7,0,1
959,48,282,5,1,1
536,10,203,11,1,1
392,26,151,4,0,0
183,36,106,15,0,0
753,49,140,2,0,0
662,50,89,8,1,0
205,23,183,2,0,0
175,15,238,9,1,1
712,4,106,8,0,0
409,31,250,8,1,1
723,14,232,5,0,0
754,23,299,2,0,0
226,8,144,13,1,1
504,22,9,8,0,0
427,6,264,6,1,1
130,3,87,14,0,0
709,8,134,6,1,0
370,23,290,15,0,0
716,23,205,12,1,1
962,14,255,15,1,0
675,25,175,15,0,0
684,42,292,12,1,1
241,22,110,3,0,0
500,48,140,7,0,1
659,41,215,11,1,1
465,9,99,4,0,0
257,1,241,12,0,0
142,38,119,6,1,0
86,37,88,9,1,0
271,25,230,3,1,0
480,33,153,7,1,0
19,7,54,9,0,0
402,49,247,8,0,0
699,46,210,8,0,0
391,45,228,6,1,1
33,8,215,10,1,1
181,29,46,5,0,0
427,36,104,15,1,0
820,24,190,9,1,1
35,34,178,5,1,1
631,13,22,6,1,0
736,33,299,6,0,0
365,12,76,14,0,0
660,43,176,1,0,1
878,47,137,8,1,1
932,33,224,10,1,1
109,44,235,9,1,0
661,12,280,15,1,1
626,25,161,3,1,0
983,50,217,13,1,0
352,19,195,8,1,0
330,29,36,15,0,0
408,49,129,14,0,0
77,42,145,10,0,0
388,38,37,7,1,0
724,37,20,2,0,0
520,7,74,10,0,0
141,36,108,10,0,0
401,37,20,13,0,0
283,18,29,9,1,0
960,39,282,11,0,0
274,10,62,5,0,0
419,43,288,7,1,1
978,10,190,7,1,1
658,30,149,6,0,0
814,12,99,4,0,1
494,16,5,10,0,0
400,38,102,3,1,0
620,7,243,11,1,1
241,7,108,6,0,0
820,11,23,8,0,0
897,1,294,1,0,0
461,8,281,7,1,1
436,7,101,3,0,0
214,39,219,10,0,0
584,31,6,3,0,0
499,8,85,11,1,0
710,48,148,14,0,0
290,41,183,1,0,0
410,2,73,9,0,0
61,25,113,15,1,1
675,39,88,11,0,0
917,44,142,4,0,0
170,6,161,12,0,0
637,28,71,12,1,0
609,46,53,6,0,0
45,9,57,2,0,0
211,26,198,7,0,0
117,40,286,15,1,1
793,13,80,12,0,0
310,49,161,13,1,0
567,32,148,13,1,1
426,4,223,13,1,0
589,16,94,13,1,1
819,26,190,8,1,0
301,24,22,11,0,0
180,22,53,6,0,0
259,4,104,8,1,0
190,27,34,5,0,0
362,39,229,3,1,0
707,21,300,13,1,0
367,5,259,1,0,0
46,37,94,14,0,0
392,38,89,14,0,0
860,22,115,4,0,1
133,7,249,9,0,0
549,50,296,2,0,0
534,1,300,2,1,1
976,6,142,12,0,0
538,32,285,5,1,1
635,17,184,6,0,0
660,19,231,5,0,0
137,29,97,2,0,0
352,24,116,3,0,0
442,19,224,9,0,0
159,8,120,4,1,0
621,3,288,6,1,1
615,50,199,6,1,0
620,37,298,8,1,0
871,4,5,4,0,0
825,36,165,5,1,1
358,5,256,10,1,1
26,33,188,5,0,0
148,31,191,7,0,0
223,14,96,10,0,0
387,40,49,3,0,0
343,32,220,1,1,1
678,29,261,10,0,0
898,38,167,3,1,1
14,18,147,14,0,0
573,12,137,1,1,0
505,41,11,1,0,0
611,35,279,13,0,0
593,29,13,2,1,0
603,48,93,15,0,0
935,39,262,4,0,0
755,25,12,7,0,0
11,23,284,6,0,0
635,2,161,7,1,0
441,33,30,9,0,0
616,18,265,11,0,0
420,6,181,7,1,1
914,21,46,2,0,0
391,38,297,15,1,1
261,17,85,5,1,1
229,6,285,7,1,1
426,48,188,9,1,1
741,44,67,2,0,0
494,23,117,5,0,0
923,33,47,7,0,0
791,23,85,14,1,1
807,9,114,8,0,0
494,47,51,8,0,0
384,43,278,10,0,0
427,27,110,1,0,0
825,17,240,14,0,0
208,18,64,8,1,0
732,49,164,12,0,0
975,20,201,6,0,1
627,3,182,11,1,1
540,21,134,7,1,0
227,41,205,1,0,0
119,26,167,8,1,1
575,40,207,3,0,0
117,49,254,2,1,0
370,10,295,7,1,1
9,13,66,5,0,0
51,22,41,14,0,0
602,3,196,14,1,0
750,16,103,4,1,0
557,28,54,3,1,0
66,37,11,7,1,0
44,13,84,7,0,0
683,10,42,12,1,1
916,5,219,7,1,0
279,15,73,4,0,0
269,22,49,11,0,0
272,29,157,5,0,0
488,1,201,6,1,1
895,26,30,12,1,1
921,43,278,2,1,0
583,21,222,1,0,0
310,44,109,4,1,0
634,34,141,1,1,0
767,23,292,12,1,0
156,22,78,11,0,0
593,26,185,15,1,1
927,31,145,2,1,0
14,14,299,8,1,1
214,11,31,8,0,1
77,10,25,7,1,0
985,32,133,9,1,1
717,34,208,11,1,1
40,5,264,9,1,0
9,21,222,14,1,1
842,32,261,8,1,1
694,43,77,12,0,0
774,12,76,7,0,0
930,43,17,15,1,1
45,23,17,8,1,1
601,34,44,15,1,0
236,6,199,4,1,0
415,28,97,12,1,0
632,32,218,3,1,0
105,50,213,2,0,0
534,12,223,3,1,0
38,14,193,1,0,0
681,32,261,6,1,0
312,19,94,5,0,0
762,12,113,2,0,0
220,39,155,6,1,0
658,21,232,14,1,0
711,28,282,7,1,0
301,2,72,9,1,0
440,36,232,9,1,1
232,14,175,10,0,1
469,4,251,4,1,1
935,14,154,2,1,0
310,21,137,9,0,0
898,18,183,8,0,0
36,22,254,12,1,1
56,50,151,11,1,0
841,3,217,3,1,0
111,34,42,8,0,0
602,45,289,13,1,1
917,8,229,14,1,1
119,13,14,6,1,0
157,31,110,11,0,0
59,4,210,11,1,1
710,45,115,13,1,0
911,14,184,14,0,0
251,23,217,3,1,1
976,11,175,14,1,0
396,7,99,8,1,0
660,30,195,11,0,0
239,11,111,11,1,0
480,13,102,2,0,0
807,42,71,10,0,0
302,44,287,14,1,1
781,29,194,14,1,1
750,43,228,12,1,1
851,41,158,9,0,0
533,6,153,1,0,1
647,33,194,14,1,1
977,25,138,4,0,0
426,20,66,6,0,0
118,7,116,11,1,0
172,29,121,3,0,0
781,27,16,13,0,0
591,19,65,12,0,0
294,10,110,10,1,1
340,10,32,9,0,0
702,49,297,4,0,0
151,5,149,11,0,0
668,19,135,13,1,1
321,4,275,10,1,1
653,10,232,1,0,0
866,46,215,5,0,0
252,15,244,2,1,0
395,21,168,1,1,0
142,2,104,7,1,1
964,13,292,3,1,1
326,19,125,6,0,0
498,47,169,1,0,0
883,3,78,8,1,0
442,39,258,8,1,1
854,16,300,13,1,0
493,43,198,5,0,0
22,30,5,9,1,0
34,19,168,9,0,0
903,5,140,1,1,0
874,45,107,5,0,0
20,29,90,5,0,0
277,38,61,14,1,0
701,29,284,5,1,1
918,7,167,7,1,1
917,3,49,14,1,1
160,12,155,2,0,0
870,4,113,14,1,0
123,1,25,7,0,0
948,25,207,12,1,0
165,21,34,11,0,0
917,24,198,11,1,1
642,2,297,1,0,0
656,36,119,4,0,0
862,10,66,10,0,0
180,8,199,9,1,0
214,7,281,2,1,1
68,40,27,14,1,1
4,17,180,8,0,0
681,22,276,13,0,0
243,38,262,3,0,0
829,29,220,15,1,1
372,50,52,13,1,0
13,4,200,3,0,0
792,34,158,13,1,0
41,29,63,7,1,1
305,3,115,12,1,0
245,44,168,5,0,0
333,10,92,10,0,0
328,32,62,9,1,0
85,12,145,3,1,1
650,21,186,7,1,0
738,22,235,9,0,0
796,30,156,10,1,0
158,41,133,9,0,0
352,21,254,5,0,0
432,39,44,3,0,0
639,3,41,14,0,0
734,28,231,1,1,1
951,48,265,12,1,0
494,20,145,6,0,0
383,3,16,11,1,1
647,30,198,6,0,0
362,15,248,15,1,1
201,45,176,11,1,1
259,17,263,7,0,0
102,39,268,4,0,0
468,48,40,5,0,0
488,17,234,4,1,1
482,44,244,10,1,0
995,4,18,9,0,0
952,18,77,13,0,0
226,33,286,12,1,1
557,17,239,8,1,0
4,19,37,6,0,0
353,26,149,8,1,1
862,39,107,3,1,1
572,25,266,14,1,0
563,34,198,8,1,1
436,42,279,6,1,1
895,43,64,2,0,0
834,40,26,1,0,1
938,19,215,1,0,0
639,36,117,1,0,1
661,45,242,5,1,0
140,18,292,4,1,0
434,29,237,7,0,0
346,43,64,2,0,0
221,34,200,8,1,0
868,30,195,8,1,1
724,10,142,6,1,0
966,22,120,4,1,0
450,24,261,2,1,0
732,8,291,8,1,1
688,47,127,4,0,0
619,49,272,9,0,0
603,8,73,10,1,1
641,30,127,9,1,0
482,14,263,6,1,0
642,1,225,12,1,1
635,15,183,11,1,0
147,32,150,6,0,0
715,8,217,11,0,0
629,24,266,10,1,0
701,5,294,11,1,0
751,20,8,7,0,0
172,42,89,11,1,1
861,44,271,3,1,0
3,18,216,5,1,1
696,7,145,8,0,0
600,26,150,8,0,0
151,46,10,7,0,0
696,1,281,5,0,0
317,3,83,8,0,1
626,36,266,3,1,0
264,45,132,6,0,0
561,13,254,1,1,0
87,34,206,8,1,1
298,46,230,9,1,1
103,40,249,10,0,0
949,38,132,6,0,0
961,43,247,2,0,0
726,36,299,8,0,0
851,2,61,11,1,0
601,37,155,15,1,0
607,30,13,2,0,0
15,8,300,6,0,0
647,16,177,3,1,1
590,21,221,3,0,0
206,16,47,11,0,0
172,43,20,9,1,0
836,28,214,15,1,0
181,21,107,10,1,0
736,15,215,9,1,0
164,49,235,10,1,1
620,40,53,8,0,0
112,2,57,15,1,0
416,14,59,8,0,0
36,40,179,12,1,1
727,9,58,15,0,0
921,6,243,3,1,0
776,12,198,3,1,0
802,1,292,8,1,0
313,8,115,3,1,0
249,42,102,14,1,0
931,28,8,12,1,0
658,41,88,15,1,0
796,13,186,7,1,0
97,10,91,12,1,1
546,9,67,2,0,0
630,5,71,12,0,0
754,25,200,2,0,0
736,42,154,12,1,0
155,4,107,9,0,0
583,3,21,15,0,1
869,47,218,5,0,0
296,4,85,3,0,0
113,35,82,7,1,0
936,20,40,7,0,0
680,15,279,13,1,1
349,49,85,10,1,0
729,14,169,14,0,0
370,13,130,13,1,0
544,19,79,2,0,0
355,22,246,3,0,0
113,5,64,3,0,0
988,25,6,11,0,0
478,28,122,6,1,1
88,25,164,5,1,1
745,35,113,12,1,0
686,32,217,7,0,0
424,9,170,3,0,0
673,33,232,3,0,0
925,19,21,5,1,1
82,25,209,8,1,1
631,47,158,8,0,0
942,46,167,7,0,0
266,4,163,15,1,0
576,23,116,4,1,0
174,19,183,6,1,0
278,2,190,7,0,0
550,1,114,2,0,0
393,31,76,8,0,0
212,12,77,13,0,0
40,10,240,6,1,1
753,43,141,15,1,1
522,20,118,6,0,0
370,21,207,3,0,0
403,50,79,15,0,0
994,24,100,12,1,1
267,13,134,14,1,0
480,37,156,11,0,0
668,8,20,5,1,0
187,6,198,6,1,0
511,1,118,1,0,0
639,45,261,9,1,0
425,32,225,2,0,0
1,16,251,14,1,1
957,27,86,6,0,0
491,48,144,6,1,1
728,43,108,2,1,0
4,14,121,5,0,0
930,48,174,2,0,0
518,3,194,1,0,0
349,19,149,14,1,1
971,42,249,4,0,0
19,31,236,5,1,0
800,31,285,13,1,1
937,12,97,5,0,0
20,36,111,3,0,0
606,12,195,15,1,0
581,5,170,12,1,1
49,26,247,11,0,0
491,12,83,11,1,1
636,42,48,14,1,0
85,36,124,13,0,0
322,44,252,12,1,1
365,35,128,13,0,0
557,18,275,10,0,0
67,23,244,9,0,0
689,15,263,4,1,0
652,15,279,8,1,0
466,5,149,9,1,0
752,2,142,3,0,0
48,2,243,5,1,1
375,24,267,4,0,0
298,43,268,12,1,1
835,17,111,15,1,1
599,21,292,12,1,0
236,19,253,1,1,1
627,48,86,15,1,1
364,28,127,5,0,0
302,34,192,12,1,0
801,36,126,15,1,1
191,25,288,8,1,0
284,13,169,7,0,0
225,14,296,10,1,0
92,12,248,13,1,1
538,18,63,12,1,0
371,48,193,11,0,0
91,8,192,5,1,0
74,2,99,1,0,0
958,24,104,5,0,0
498,17,146,13,0,0
967,5,200,7,1,0
131,13,148,4,0,0
993,28,97,13,1,1
929,29,202,1,0,0
34,10,224,13,1,0
278,3,49,10,0,0
748,18,294,12,0,0
952,42,68,4,0,0
424,16,239,8,1,0
662,20,207,12,1,0
444,32,207,8,1,0
301,46,248,1,0,0
271,9,293,5,1,1
409,30,284,13,1,1
950,5,19,7,0,0
893,32,165,12,1,1
462,35,39,9,0,0
575,33,140,2,1,0
374,16,195,10,1,1
538,15,85,8,1,1
515,14,200,8,0,0
823,1,248,9,1,1
129,6,246,7,0,0
350,20,69,6,0,1
719,8,288,5,1,0
830,45,64,3,0,0
854,6,74,9,1,0
825,19,215,13,1,1
859,32,299,7,1,1
535,39,87,11,0,0
907,11,29,14,0,0
221,40,162,11,1,1
807,17,291,15,1,1
329,21,41,4,0,1
150,15,5,8,1,0
162,37,221,14,1,1
751,36,168,1,0,0
639,31,10,14,1,1
368,14,225,11,1,0
491,18,198,15,1,1
613,32,142,9,1,1
379,32,74,13,1,0
726,44,299,1,1,1
236,19,66,4,1,0
157,15,97,7,0,0
947,47,61,7,1,1
360,30,162,8,1,1
979,13,31,13,0,0
802,50,105,1,0,0
456,11,82,13,0,0
264,10,59,6,1,1
659,12,129,1,0,1
183,17,69,3,1,0
493,37,83,4,0,0
683,30,194,13,1,0
247,38,25,6,0,0
369,29,149,6,0,0
71,23,249,12,1,1
194,2,159,4,1,1
61,25,282,10,1,0
784,11,119,15,1,1
75,11,50,2,0,0
485,12,112,14,1,0
